id,naslov,leto,ocena,oznaka,cas,opis,cena,zasluzek
0112431,Pujsek Babe,1995,6.9,G,91,"Gentle farmer Arthur Hoggett wins a piglet Babe at a county fair. Narrowly escaping his fate as Christmas dinner, Babe bonds with motherly border collie Fly and discovers that he too can herd sheep. But will the other animals acce...",30000000,254134910
0114148,Pocahontas,1995,6.7,G,81,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.,55000000,346079773
0114272,Restoration,1995,6.6,R,117,"The exiled royal doctor to King Charles II devotes himself to helping Londoners suffering from the plague, and in the process falls in love with an equally poor woman.",19000000,4005941
0116282,Fargo,1996,8.1,R,98,Minnesota car salesman Jerry Lundegaard&apos;s inept crime falls apart due to his and his henchmen&apos;s bungling and the persistent police work of the quite pregnant Marge Gunderson.,7000000,60611975
0117666,Rezilo,1996,8.0,R,135,"Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town.",1000000,24444121
0118147,When We Were Kings,1996,7.9,PG,88,"Boxing documentary on the 1974 world heavyweight championship bout between defending champion, George Foreman, and the underdog challenger, Muhammad Ali.",,2789985
0116790,Kolja,1996,7.7,PG-13,111,A confirmed bachelor is in for the surprise of his life when a get-rich-quick scheme backfires and leaves him with a pint-sized new roommate.,,5770254
0117631,Sijaj,1996,7.6,PG-13,105,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",5500000,35999121
0116209,Angleski pacient,1996,7.4,R,162,"At the close of World War II, a young nurse tends to a badly burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.",27000000,231976425
0116695,Jerry Maguire,1996,7.3,R,139,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.",50000000,273552592
0116629,Dan neodvisnosti,1996,7.0,PG-13,145,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind&apos;s best weapon is the will to survive.",75000000,817400891
0116409,Prikazen in senca,1996,6.8,R,110,A bridge engineer and an experienced old hunter begin a hunt for two lions after they start attacking local construction workers.,55000000,38619405
0116191,Emma,1996,6.6,PG,120,"While matchmaking for friends and neighbours, a young 19th Century Englishwoman nearly misses her own chance at love.",6000000,22231658
0116250,Evita,1996,6.3,PG,135,"The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina.",55000000,141047179
0117218,Trčeni profesor,1996,5.7,PG-13,95,Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.,54000000,273961019
0118799,Življenje je lepo,1997,8.6,PG-13,116,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.",20000000,230099013
0119217,Dobri Will Hunting,1997,8.3,R,126,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",10000000,225933435
0119488,L. A. zaupno,1997,8.2,R,138,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",35000000,126216940
0120338,Titanik,1997,7.9,PG-13,194,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",200000000,2264750694
0119822,Bolje ne bo nikoli,1997,7.7,PG-13,139,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",50000000,314178011
0119448,Znacaj,1997,7.7,R,122,"Jacob Katadreuffe lives mute with his mother, has no contact with his father who only works against him and wants to become a lawyer, at all costs.",4500000,623983
0119561,The Long Way Home,1997,7.5,Not Rated,120,The story of the post World War II Jewish refugee situation from liberation to the establishment of the modern state of Israel.,,60509
0119654,Mozje v crnem,1997,7.3,PG-13,98,"James, an NYC cop, is hired by Agent K of a secret government agency that monitors extraterrestrial life on Earth. Together, they must recover an item that has been stolen by an intergalactic villain.",90000000,589390539
0119164,Do nagega,1997,7.2,R,91,Six unemployed steel workers form a male striptease act. The women cheer them on to go for &quot;the full monty&quot; - total nudity.,3500000,257938649
0118564,Affliction,1997,6.9,R,114,A deeply troubled small-town cop investigates a suspicious hunting death while other events jeopardize his sanity.,6000000,6330054
0120815,Reševanje vojaka Ryana,1998,8.6,R,169,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",70000000,482351251
0174852,The Last Days,1998,7.9,PG-13,87,"In late 1944, even as they faced imminent defeat, the Nazis expended enormous resources to kill or deport over 425,000 Jews during the &quot;cleansing&quot; of Hungary. This Oscar-winning documentary, executive produced by Steven Spielberg,...",,421432
0120802,Le violon rouge,1998,7.6,R,130,"A red-colored violin inspires passion, making its way through three centuries over several owners and countries, eventually ending up at an auction where it may find a new owner.",18000000,10019109
0127536,Elizabeta,1998,7.4,R,124,The early years of the reign of Elizabeth I of England and her difficult task of learning what is necessary to be a monarch.,30000000,82150642
0120684,Gods and Monsters,1998,7.3,R,105,The last days of Frankenstein (1931) director James Whale are explored.,10000000,6451628
0120794,The Prince of Egypt,1998,7.2,PG,99,Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.,70000000,218613188
0138097,Zaljubljeni Shakespeare,1998,7.1,R,123,"The world&apos;s greatest ever playwright, William Shakespeare, is young, out of ideas and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays.",25000000,289317794
0120889,Zivljenje po zivljenju,1998,7.0,PG-13,113,"Chris Nielsen dies in an accident, and enters Heaven. But when he discovers that his beloved wife Annie has killed herself out of grief over the loss, he embarks on an afterlife adventure to reunite with her.",85000000,55382927
0133093,Matrica,1999,8.7,R,136,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",63000000,467623299
0169547,Lepota po ameriško,1999,8.3,R,122,A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter&apos;s best friend.,15000000,356296601
0185125,Vse o moji materi,1999,7.8,R,101,"A comedy-drama about a bereaved mother, and overwrought actress, her jealous lover, and a pregnant nun.",,67955386
0230591,One Day in September,1999,7.8,R,94,The Palestinian terrorist group Black September holds Israeli athletes hostage at the 1972 Summer Olympic Games in Munich.,,156818
0171804,Fantje ne jočejo,1999,7.5,R,118,"A young man named Brandon Teena navigates love, life, and being transgender in rural Nebraska.",2000000,11540607
0124315,The Cider House Rules,1999,7.4,PG-13,126,"A compassionate young man, raised in an orphanage and trained to be a doctor there, decides to leave to see the world.",24000000,88545092
0172493,"Girl, Interrupted",1999,7.3,R,127,"A directionless teenager, Susanna, is rushed to Claymoore, a mental institution, after a supposed suicide attempt. There, she befriends a group of troubled women who deeply influence her life.",40000000,48350205
0120855,Tarzan,1999,7.3,G,88,A man raised by gorillas must decide where he really belongs when he discovers he is a human.,130000000,448191819
0162661,Brezglavi jezdec,1999,7.3,R,105,Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people; the culprit is legendary apparition The Headless Horseman.,100000000,206071502
0151568,Topsy-Turvy,1999,7.3,R,160,"Set in the 1880s, the story of how, during a creative dry spell, the partnership of the legendary musical/theatrical writers Gilbert and Sullivan almost dissolves, before they turn it all around and write the Mikado.",10000000,7804349
0172495,Gladiator,2000,8.5,R,155,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,103000000,465387186
0181875,Skoraj popularni,2000,7.9,R,122,A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.,60000000,47387566
0190332,"Prežeči tiger, skriti zmaj",2000,7.9,PG-13,120,A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.,17000000,213978518
0248912,Into the Arms of Strangers: Stories of the Kindertransport,2000,7.7,PG,122,"The secret smuggling of 9,300 Jewish children out of Nazi Germany in the late 1930s.",,
0181865,Preprodajalci,2000,7.6,R,147,"A conservative judge is appointed by the President to spearhead America&apos;s escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron&apos;s wife ...",48000000,207515725
0195685,Erin Brockovich,2000,7.4,R,131,An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city&apos;s water supply.,52000000,256271286
0185014,Zlati fantje,2000,7.2,R,107,"An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in.",55000000,33426588
0183659,Pollock,2000,7.0,R,122,"A film about the life and career of the American painter, Jackson Pollock.",6000000,10994533
0141926,U-571,2000,6.6,PG-13,116,A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.,62000000,127666415
0170016,Grinch,2000,6.3,PG,104,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",123000000,346654179
0120737,Gospodar prstanov: Bratovscina prstana,2001,8.9,PG-13,178,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,93000000,884041698
0245429,Čudežno potovanje,2001,8.6,PG,125,"During her family&apos;s move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches and spirits, and where humans are changed into beasts.",19000000,357561772
0268978,Čudoviti um,2001,8.2,PG-13,135,"A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a harrowing journey of self-discovery.",58000000,316791257
0198781,Pošasti iz omare,2001,8.1,G,92,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",115000000,579723768
0126029,Shrek,2001,7.9,PG,90,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",60000000,488628188
0283509,Nikogaršnje ozemlje,2001,7.9,R,98,"Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man&apos;s land, whilst a third soldier become...",2000000,4858869
0307197,Un coupable idéal,2001,7.9,Not Rated,111,"Oscar-winning documentary that documents a murder trial in which a 15-year-old African-American is wrongfully accused of a 2000 murder in Jacksonville, Florida.",,5844
0265086,Sestreljeni črni jastreb,2001,7.7,R,144,"The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily armed Somalis.",92000000,172989651
0139654,Dan za trening,2001,7.7,R,122,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn&apos;t what he appears to be.,45000000,104876233
0203009,Moulin Rouge!,2001,7.6,PG-13,127,A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star coveted by a jealous duke.,50000000,184934573
0161860,Nirgendwo in Afrika,2001,7.5,R,141,"Due to Hitler&apos;s threat, Walter Redlich, a Jewish lawyer, immigrates to Kenya with his wife Jettel and daughter Regina. Things take a turn when the family is ordered to move by the British officers.",7000000,24322180
0280707,Gosford Park,2001,7.2,R,137,"Set in the 1930s, a group of pretentious rich and famous get together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",19800000,87754044
0285742,Bal smrti,2001,7.1,,111,"After a family tragedy, a racist prison guard re-examines his attitudes while falling in love with the African-American wife of the last prisoner he executed.",4000000,45011434
0280778,Iris,2001,7.0,R,91,"True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer&apos;s disease.",5500000,16153953
0213149,Pearl Harbor,2001,6.2,PG-13,183,A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,140000000,449220945
0167261,Gospodar prstanov: stolpa,2002,8.8,PG-13,179,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron&apos;s new ally, Saruman, and his hordes of Isengard.",94000000,948945489
0253474,Pianist,2002,8.5,R,150,"During WWII, acclaimed Polish musician Wladyslaw faces various struggles as he loses contact with his family. As the situation worsens, he hides in the ruins of Warsaw in order to survive.",35000000,120098945
0310793,Bowling za Columbine,2002,8.0,R,120,Filmmaker Michael Moore explores the roots of America&apos;s predilection for gun violence.,4000000,58011975
0287467,Hable con ella,2002,7.9,R,112,Two men share an odd friendship while they care for two women who are both in deep comas.,,64826117
0257044,Pot v pogubo,2002,7.7,R,117,"A mob enforcer&apos;s son in 1930s Illinois witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.",80000000,181001478
0268126,Prilagajanje,2002,7.7,R,115,A lovelorn screenwriter becomes desperate as he tries and fails to adapt &apos;The Orchid Thief&apos; by Susan Orlean for the screen.,19000000,32802440
0274558,Ure do vecnosti,2002,7.5,PG-13,110,"The story of how the novel &quot;Mrs. Dalloway&quot; affects three generations of women, all of whom, in one way or another, have had to deal with suicide in their lives.",25000000,108846217
0120679,Frida,2002,7.3,R,123,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",12000000,56298474
0299658,Chicago,2002,7.2,PG-13,113,"Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer&apos;s attention.",45000000,306776732
0298203,8 milj,2002,7.2,R,110,"Follows a young rapper in the Detroit area, struggling with every aspect of his life; he wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.",41000000,242875078
0167260,Gospodar prstanov: Kraljeva vrnitev,2003,9.0,PG-13,201,Gandalf and Aragorn lead the World of Men against Sauron&apos;s army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,94000000,1156600472
0266543,Reševanje malega Nema,2003,8.2,G,100,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",94000000,941637960
0317910,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,8.1,PG-13,107,"The story of America as seen through the eyes of the former Secretary of Defense under President John F. Kennedy and President Lyndon B. Johnson, Robert McNamara.",,5038841
0327056,Skrivnostna reka,2003,7.9,R,138,"The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim&apos;s gangster father, a detective, and the disturbed man they both suspect of killing her.",25000000,156595191
0335266,Izgubljeno s prevodom,2003,7.7,R,102,A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,4000000,118688756
0311113,Gospodar in bojevnik,2003,7.5,PG-13,138,"During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.",150000000,211622535
0338135,Vdor barbarov,2003,7.5,R,99,"During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son.",6000000,34883010
0340855,Posast,2003,7.3,R,109,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",8000000,58469210
0159365,Hladni vrh,2003,7.2,R,154,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",79000000,173013509
0338013,Večno sonce brezmadežnega uma,2004,8.3,R,108,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories forever.",20000000,73390962
0405159,Punčka za milijon dolarjev,2004,8.1,PG-13,132,"Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.",30000000,216763646
0317705,Neverjetni,2004,8.0,PG,115,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",92000000,631688498
0369702,Mar adentro,2004,8.0,PG-13,126,"The factual story of Spaniard Ramon Sampedro, who fought a 28-year campaign in favor of euthanasia and his own right to die.",10000000,43731621
0375679,Usodna nesreca,2004,7.7,R,112,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",6500000,98410061
0350258,Ray,2004,7.7,PG-13,152,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.",40000000,123971376
0308644,V iskanju dezele Nije,2004,7.7,PG,106,The story of Sir J.M. Barrie&apos;s friendship with a family who inspired him to create Peter Pan.,25000000,116650613
0318462,Diarios de motocicleta,2004,7.7,R,126,"Ernesto Guevara de la Serna, popularly known as Che, along with his friend Alberto Granado, decides to take a road trip across South America. His experiences on the journey transform him.",,57663711
0316654,Spider-Man 2,2004,7.5,PG-13,127,Peter Parker is beset with troubles in his failing personal life as he battles a former brilliant scientist named Otto Octavius.,200000000,789856597
0375063,Stranpota,2004,7.5,R,127,"Two men reaching middle age with not much to show but disappointment embark on a week-long road trip through California&apos;s wine country, just as one is about to take a trip down the aisle.",16000000,109706931
0338751,Letalec,2004,7.5,PG-13,170,A biopic depicting the early years of legendary director and aviator Howard Hughes&apos; career from the late 1920s to the mid 1940s.,110000000,213719942
0388789,Born Into Brothels: Calcutta&#x27;s Red Light Kids,2004,7.2,R,85,"Two documentary filmmakers chronicle their time in Sonagchi, Calcutta and the relationships they developed with children of prostitutes who work the city&apos;s notorious red light district.",,3529201
0339291,Lemony Snicket: Zaporednje nesrecnih dogodkov,2004,6.8,PG,108,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents&apos; vast fortune.",140000000,211468235
0358273,Hoja po robu,2005,7.8,PG-13,136,"A chronicle of country music legend Johnny Cash&apos;s life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",28000000,186797986
0388795,Gora Brokeback,2005,7.7,R,134,Ennis and Jack are two shepherds who develop a sexual and emotional relationship. Their relationship becomes complicated when both of them get married to their respective girlfriends.,14000000,178064141
0312004,Wallace in Gromit: Prekletstvo Strahouhca,2005,7.5,G,85,"Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest.",30000000,192652752
0428803,La marche de l&#x27;empereur,2005,7.5,G,80,"In the Antarctic, every March since the beginning of time, the quest begins to find the perfect mate and start a family.",8000000,127392693
0387131,Zvesti vrtnar,2005,7.4,R,129,A widower&apos;s transcontinental quest to find answers about his wife&apos;s death leads him to explosive secrets.,25000000,82468097
0397535,Spomini gejse,2005,7.3,PG-13,145,"The heartwarming tale of Nitta Sayuri, a young Japanese woman who transcended from her fishing-village roots and became one of Japan&apos;s most celebrated geisha.",85000000,162242962
0379725,Capote,2005,7.3,R,114,"In 1959, Truman Capote learns of the murder of a Kansas family and decides to write a book about the case. While researching for his novel In Cold Blood, Capote forms a relationship with one of the killers, Perry Smith, who is on ...",7000000,49327405
0410097,Gor in dol,2005,7.3,R,116,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",2800000,23563727
0360717,King Kong,2005,7.2,PG-13,187,"A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.",207000000,556906378
0468565,Tsotsi,2005,7.2,R,95,Six days in the violent life of a young Johannesburg gang leader.,3000000,9891303
0363771,"Zgodbe iz Narnije: Lev, carovnica in omara",2005,6.9,PG,143,"While playing, Lucy and her siblings find a wardrobe that lands them in a mystical place called Narnia. Here they realize that it was fated and they must now unite with Aslan to defeat an evil queen.",180000000,745013115
0365737,Syriana,2005,6.9,R,128,A politically charged epic about the state of the oil industry in the hands of those personally involved in and affected by it.,50000000,93974620
0407887,Dvojna igra,2006,8.5,R,151,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,90000000,291481358
0405094,Življenje drugih,2006,8.4,R,137,"In 1984 East Berlin, an agent of the secret police conducting surveillance on a writer and his lover finds himself becoming increasingly absorbed by their lives.",2000000,77357476
0457430,Favnov labirint,2006,8.2,R,118,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",19000000,83863565
0449059,Nasa mala mis,2006,7.8,R,101,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,8000000,101059124
0498380,Pisma z Iwo Jime,2006,7.8,R,141,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",19000000,68673228
0455590,Zadnji skotski kralj,2006,7.6,R,123,Based on the events of the brutal Ugandan dictator Idi Amin&apos;s regime as seen by his personal physician during the 1970s.,6000000,48618191
0449467,Babilon,2006,7.5,R,143,"Tragedy strikes a married couple on vacation in the Moroccan desert, which jump starts an interlocking story involving four different families.",25000000,135330835
0383574,Pirati s Karibov: Mrtveceva skrinja,2006,7.4,PG-13,151,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones&apos; service, as other friends and foes seek the heart for their own agenda as well.",225000000,1066179747
0497116,Neprijetna resnica,2006,7.4,PG,96,"Filmmaker Davis Guggenheim follows Al Gore on the lecture circuit, as the former presidential candidate campaigns to raise public awareness of the dangers of global warming and calls for immediate action to curb its destructive ef...",1500000,49782012
0436697,Kraljica,2006,7.3,PG-13,103,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.",9800000,124925340
0443489,Sanjske punce,2006,6.6,PG-13,130,"A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.",70000000,155456301
0422720,Marie Antoinette,2006,6.5,PG-13,123,"The retelling of France&apos;s iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",40000000,60917189
0366548,Vesele nogice,2006,6.4,PG,108,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",100000000,384336108
0477348,Ni prostora za starce,2007,8.2,R,122,Violence and mayhem ensue after a hunter stumbles upon the aftermath of a drug deal gone wrong and over two million dollars in cash near the Rio Grande.,25000000,171632777
0469494,Tekla bo kri,2007,8.2,R,158,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",25000000,76186224
0382932,Ratatouille,2007,8.1,G,111,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,623728318
0440963,Bournov ultimat,2007,8.0,PG-13,115,Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.,110000000,444100035
0783233,Pokora,2007,7.8,R,123,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister&apos;s lover of a crime he did not commit.,30000000,129266061
0907657,Once,2007,7.8,R,86,"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.",150000,20939022
0450188,Zivljenje V Roznatem,2007,7.6,PG-13,140,"Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf&apos;s life was filled with tragedy.",25000000,87485236
0813547,Die Fälscher,2007,7.5,R,99,"The story of the Operation Bernhard, the largest counterfeiting operation in history, carried out by Germany during World War II.",4200000,18814713
0854678,Taxi to the Dark Side,2007,7.5,R,106,Alex Gibney exposes the haunting details of the USA&apos;s torture and interrogation practices during the War in Afghanistan.,1000000,294309
0467406,Juno,2007,7.4,PG-13,96,"Faced with an unplanned pregnancy, an offbeat young woman makes a selfless decision regarding the unborn child.",7500000,232372830
0408236,Sweeney Todd: Hudicev brivec,2007,7.3,R,116,"The legendary tale of a barber who returns from wrongful imprisonment to 1840s London, bent on revenge for the rape and death of his wife, and resumes his trade while forming a sinister partnership with his fellow tenant, Mrs. Lov...",50000000,153383627
0465538,Michael Clayton,2007,7.2,R,119,A law firm brings in its &quot;fixer&quot; to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit.,25000000,92991835
0414055,Elizabeth: The Golden Age,2007,6.8,PG-13,114,"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",55000000,75782758
0385752,Zlati kompas,2007,6.1,PG-13,113,"In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization.",180000000,372234864
0468569,Vitez teme,2008,9.0,PG-13,152,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",185000000,1008497140
0910970,Wall-E,2008,8.4,G,98,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",180000000,521320168
1010048,Revni milijonar,2008,8.0,R,120,"A teenager from the slums of Mumbai becomes a contestant on the show &apos;Kaun Banega Crorepati?&apos; When interrogated under suspicion of cheating, he revisits his past, revealing how he had all the answers.",15000000,378411362
1069238,Okuribito,2008,8.0,PG-13,130,"Soon after buying an expensive cello, Daigo learns that his orchestra is disbanding. He moves back to his hometown with his wife, where he answers an ad for what Daigo thinks is a travel agency but is, in actuality, a mortuary.",,74236951
0421715,Nenavaden primer Benjamina Buttona,2008,7.8,PG-13,166,"Tells the story of Benjamin Button, a man who starts aging backwards with consequences.",150000000,335802786
1155592,Clovek na zici,2008,7.7,PG-13,94,"A look at tightrope walker Philippe Petit&apos;s daring, but illegal, high-wire routine performed between New York City&apos;s World Trade Center&apos;s twin towers in 1974, what some consider, &quot;the artistic crime of the century&quot;.",1000000,5258569
0976051,Bralec,2008,7.6,R,124,"Post-WWII Germany: Nearly a decade after his affair with an older woman came to a mysterious end, law student Michael Berg re-encounters his former lover as she defends herself in a war-crime trial.",32000000,108902486
0887912,Bombna misija,2008,7.5,R,131,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",15000000,49259766
1013753,Milk,2008,7.5,R,128,"The story of American gay activist Harvey Milk, who fought for gay rights and was elected as California&apos;s first openly gay official.",20000000,54662930
0497465,Ljubezen v Barceloni,2008,7.1,PG-13,96,"Two friends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",15500000,96409830
0864761,Vojvodina,2008,6.9,PG-13,110,"A chronicle of the life of 18th-century aristocrat Georgiana, Duchess of Devonshire, who was revered for her extravagant political and personal life.",13500000,43343384
0361748,Neslavne barabe,2009,8.4,R,153,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner&apos;s vengeful plans for the same.",70000000,321458605
1313104,The Cove,2009,8.4,PG-13,92,"Using state-of-the-art equipment, a group of activists, led by renowned dolphin trainer Ric O&apos;Barry, infiltrate a cove near Taijii, Japan to expose both a shocking instance of animal abuse and a serious threat to human health.",,1187434
1049413,V višave,2009,8.3,PG,96,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.",175000000,735102136
1305806,Skrivnost njihovih oči,2009,8.2,R,129,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,2000000,35079650
0796366,Zvezdne steze,2009,7.9,PG-13,127,The brash James T. Kirk tries to live up to his father&apos;s legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,150000000,385681768
0499549,Avatar,2009,7.9,PG-13,162,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,237000000,2923706026
0878804,Zgodba o prvaku,2009,7.6,PG-13,129,"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.",29000000,309231694
